순번,STATION_NM,GPS_X,GPS_Y,MAP_X,MAP_Y,STATION_ID,MOBILE_NO
26265,카센터,12709.954,3726.11,214685.273,437324.0499,205000310,6285
26266,김포우리병원,12642.682,3737.937,174525.5009,459228.1978,232000788,35591
26267,현대아이파크,12704.701,3708.025,206965.3627,403861.0824,223000394,24354
26268,노하3리.백미정,12651.105,3709.409,186834.4841,406430.0943,233002617,36850
26269,동안교,12706.569,3723.833,209697.6003,433105.7961,206000639,7435
26270,현진에버빌,12727.311,3716.967,240369.5737,420495.5009,230001464,51252
26271,GS파워,12657.974,3723.514,197013.7426,432510.3621,209000372,10337
26272,위례22단지한라비발디아파트,12708.334,3728.839,212288.6696,442368.77,123000636,
26273,권선구청.경기종합노동복지회관,12658.239,3715.376,197399.4895,417456.402,201000468,2953
26274,오금리입구,12642.918,3748.869,174934.9601,479450.9134,229002566,31099
26275,경인교회앞,12642.66,3728.823,174441.8988,442369.6978,166000077,40077
26276,교하차고지,12644.497,3745.137,177233.4925,472539.589,229001697,31891
26277,모레말,12657.633,3752.672,196530.0752,486444.8603,235001320,39868
26278,계산여자고등학교,12644.547,3732.295,177241.6662,448783.6086,167000224,41224
26279,운정고등학교,12644.215,3743.276,176808.568,469097.8653,229001548,31696
26280,청북읍사무소.신포,12655.956,3702.424,194006.1256,393500.6985,214001519,48543
26281,충의중학교(마을),12705.458,3744.447,208021.7848,471234.5282,207511310,
26282,아일기계,12710.496,3722.384,215494.8302,430426.6304,234000505,38066
26283,새마을마을회관,12651.263,3740.233,187157.3376,463445.9175,218000884,57150
26284,하성북4리.자라울,12713.672,3754.359,220041.8259,489586.2207,236000260,41347
26285,배밭집,12649.214,3739.163,184140.6237,461471.9032,218000918,57184
26286,동천자이101동,12705.502,3720.676,208128.9215,427263.167,228001950,56704
26287,안양시외버스정류장(상행),12655.14,3724.118,192830.9344,433630.4543,208000315,9241
26288,효성헤링턴플레이스,12702.152,3712.205,203187.1398,411591.1054,233002061,55035
26289,열원마을,12725.021,3703.833,237091.1916,396185.0799,231001388,33817
26290,경남식당,12655.188,3739.573,192927.2763,462218.1265,218000673,19594
26291,명칭예정지,12641.526,3719.826,172714.8703,425731.5385,224001016,25713
26292,부경카센타,12649.155,3740.856,184056.5349,464602.8431,219000850,58058
26293,회룡중학교입구,12702.775,3742.904,204082.1515,468377.8773,207510530,
26294,대장동입구,12704.08,3721.546,206027.5062,428871.9177,206000786,7645
26295,객현2리마을회관,12656.624,3758.394,195060.7098,497033.3381,229002382,31023
26296,둔배미,12704.204,3743.824,206180.8198,470081.0938,207508460,
26297,능안초등학교,12647.527,3744.459,181681.1351,471275.2226,229002546,31808
26298,당진버스터미널,12638.753,3654.166,168441.7433,378283.7534,300500120,
26299,돌담집앞,12703.049,3721.467,204505.6541,428723.3214,228003458,56479
26300,송원초등학교.유당마을,12700.69,3718.444,201023.1522,423131.5242,200000307,1090
26301,GS자이아파트후문,12643.766,3740.168,176132.5322,463349.941,219000876,58084
26302,송림휴먼시아,12639.082,3728.708,169166.9839,442174.7892,162000125,36125
26303,현대시장,12638.703,3728.643,168607.3371,442056.7521,162000043,36043
26304,안덕우리,12651.793,3708.196,187849.6183,404184.3097,233002180,37880
26305,SK아파트,12704.425,3714.729,206545.8889,416261.4315,228003329,56374
26306,하우개마을,12646.215,3742.628,179744.3502,467891.0655,229002511,30120
26307,세곡초등학교,12651.032,3730.191,186787.7744,444871.6778,116000126,17216
26308,늘푸른오스카빌,12701.992,3711.548,202950.3729,410375.1309,223000424,24395
26309,송탄버스터미널,12703.447,3704.764,205111.3124,397828.0192,214002011,48588
26310,시흥사거리.시흥대교,12653.969,3727.256,191110.0013,439435.6796,117000924,18239
26311,동산고등학교,12653.202,3738.545,190004.1004,460320.1786,218000547,19453
26312,귀인동주민센터,12658.158,3723.111,197284.0602,431763.7901,209000269,10235
26313,구월아시아드8단지,12643.074,3726.407,175039.1444,437898.3092,165000949,39949
26314,호수마을,12704.393,3721.154,206489.8678,428146.0811,243502410,
26315,우성5차.KT전화국앞,12657.139,3719.033,195777.0643,424221.6961,226000360,27346
26316,두릉3리,12701.627,3703.772,202414.6163,395993.2556,214001797,48780
26317,갈매고등학교.도당굿전수관,12707.099,3737.62,210448.6488,458609.7641,221000379,22316
26318,영은교회,12628.609,3741.318,153857.5733,465572.7472,169000139,43139
26319,고덕,12700.808,3702.641,201201.3394,393900.0382,214001700,15060
26320,산황동입구,12649.143,3739.83,184034.5656,462703.8588,218000843,57109
26321,흥법리마을회관,12644.042,3709.897,176379.4026,407355.3358,233002602,
26322,효촌1리마을입구,12657.516,3752.594,196362.2736,486303.457,235000002,39088
26323,지산현대아파트,12703.761,3704.676,205576.4338,397666.2302,214001851,48834
26324,용두초등학교앞,12653.67,3737.258,190690.0311,457938.3034,218000572,19459
26325,송도국제교입구,12640.034,3723.518,170535.4236,432568.5749,164000597,38597
26326,국군고양병원,12653.933,3743.169,191114.7572,468836.0982,218000619,19537
26327,용현주공,12704.805,3744.071,207062.8398,470538.6365,207000452,8497
26328,백석1리,12649.093,3748.28,183995.2294,478337.9921,229002499,30745
26329,개곡2리마을회관,12635.071,3743.777,163376.7843,470073.0156,232510400,
26330,성덕3리.큰골농원,12725.008,3727.429,236880.0879,439832.0046,240001254,46669
26331,삼성1차아파트,12658.189,3717.584,197327.4926,421541.7211,200000305,1279
26332,위례보미리즌빌,12708.449,3728.306,212459.834,441383.262,204000010,5317
26333,와룡리,12705.893,3657.329,208749.5781,384079.4721,500000252,63003
26334,8사단사령부앞,12700.189,3748.195,200281.1321,478165.4985,235001313,53880
26335,미림아파트앞,12648.596,3744.712,183252.6382,471738.6232,229002798,31857
26336,배명사거리앞.올림픽병원,12705.912,3730.145,208715.8847,444778.7516,123000090,24179
26337,스파랜드.은항아리,12713.287,3741.631,219535.2058,466044.5396,222001828,49640
26338,논현3단지하을마을301동,12642.668,3724.148,174426.9057,433722.0571,165000631,39631
26339,솔둔지,12726.811,3758.857,239262.7464,497982.4069,239000857,44823
26340,용미3리,12652.622,3744.414,189165.2444,471177.6088,229002854,31599
26341,성저마을6단지,12645.097,3740.946,178094.0189,464784.0425,219000976,58186
26342,여주보,12736.252,3719.577,253554.6673,425398.0235,237001379,52260
26343,노루페인트,12650.104,3659.184,185319.1929,387518.8428,214001660,48717
26344,가야2리,12741.562,3715.423,261454.0136,417766.9428,237001304,52220
26345,경찰교육훈련센터,12650.92,3743.77,186663.217,469990.1432,218001348,19681
26346,광교2동주민센터,12704.214,3717.579,206230.7091,421533.681,203000395,4389
26347,학현슈퍼,12700.548,3723.046,200811.6019,431642.8504,226000285,27275
26348,옥박골,12700.213,3723.735,200317.6045,432918.2279,226000306,27296
26349,서해그랑블아파트후문,12644.796,3726.032,177576.4681,437197.2197,165000974,39974
26350,난곡사거리,12654.862,3728.975,192429.1031,442615.0977,120900115,21354
26351,부천소사경찰서,12646.382,3728.919,179928.613,442532.5289,211000239,12482
26352,순천종합버스터미널,12729.46,3456.836,244851.438,161354.5016,326500030,
26353,신태양아파트,12640.303,3728.07,170961.6541,440988.1726,163000406,37406
26354,월미도문화관,12636.072,3728.656,164728.4361,442096.513,161000558,35558
26355,상원초등학교,12703.615,3740.086,205320.092,463165.7387,110900087,11546
26356,흥도초등학교,12652.301,3737.631,188675.8903,458631.1823,218000186,19641
26357,한라아파트후문,12648.011,3744.586,182391.9092,471508.2961,229001810,30124
26358,대원카센터,12651.277,3729.11,187145.6153,442870.4681,116900196,17739
26359,주향교회,12710.355,3722.337,215301.8329,430355.6279,234000499,38061
26360,로데오거리,12645.378,3741.54,178510.1039,465881.4237,219000821,58029
26361,한강센트럴브루힐.모아엘가2차,12637.729,3738.222,167241.0263,459781.4919,232000718,35763
26362,동원아파트입구,12708.026,3736.469,211815.7837,456482.316,221000308,22216
26363,남양고,12649.547,3712.36,184537.2724,411892.3731,233000434,55674
26364,장미농원,12643.157,3740.134,175236.4175,463290.9208,219000886,58094
26365,교회,12642.344,3746.631,174079.6988,475313.1727,229001740,31017
26366,동일하이빌아파트(중),12713.164,3732.432,219394.3625,449028.7073,227000262,28295
26367,서암5리,12635.835,3742.227,164487.5042,467201.4938,232517040,
26368,제이드카운티2단지.헤일라움,12649.638,3727.955,184725.7887,440738.7395,211000275,12429
26369,철도박물관,12656.961,3718.884,195513.0995,423946.7807,226000362,27348
26370,양지마을8단지.민락푸르지오아파트,12706.632,3745.14,209744.9508,472519.2515,207000531,8533
26371,새마을금고.해병전우회,12657.11,3719.268,195733.1825,424655.8529,226000313,27303
26372,민방위교육장,12649.962,3749.81,185276.1198,481165.7542,229001631,31743
26373,켄달스퀘어,12647.525,3735.458,181640.0157,454623.005,232000903,35853
26374,교총회관,12701.679,3728.045,202478.7993,440891.3132,121900280,22949
26375,당촌1리,12712.956,3659.718,219224.3595,388514.4963,231001395,33822
26376,인제약국(마을),12651.819,3729.191,187944.7595,443018.8512,213000436,14442
26377,덕은동원골,12651.736,3734.901,187834.6008,453580.0964,218000596,19477
26378,안양.범계(공항버스),12656.874,3723.454,195389.7155,432399.9964,209000277,10225
26379,산울마을,12702.879,3721.551,204253.9195,428879.1707,228003489,56510
26380,석호공원,12650.838,3718.141,186464.4672,422581.212,216000693,17403
26381,고창초등학교,12640.349,3738.854,171099.5775,460936.9243,232000543,35495
26382,본오중학교정문건너편,12652.104,3717.609,188334.2276,421595.5076,216000744,17460
26383,노동복지회관(마을),12658.107,3715.423,197203.6522,417544.4904,201000533,2302
26384,성산수양관입구,12711.427,3716.004,216895.4579,418634.6901,228002260,29232
26385,상수회관,12659.559,3752.246,199357.7047,485658.9467,235001485,53447
26386,마포구청역입구,12654.376,3733.625,191721.5521,451216.7124,113000161,14252
26387,오렌지마트,12649.232,3741.833,184175.8383,466410.5177,219001023,58225
26388,대모시입구,12659.367,3749.283,199075.4181,480177.3005,235001554,53122
26389,현대아파트,12647.47,3726.914,181525.065,438818.7879,224000873,25901
26390,계림2리마을회관,12735.625,3724.46,252570.4096,434424.7868,237001405,42024
26391,KTX광명역8번출구,12653.111,3724.912,189839.1863,435102.3901,213000406,14467
26392,방성리주공휴먼시아,12700,3748.02,200004.4612,477840.8508,235001312,53879
26393,푸른마을관리사무소,12707.524,3722.129,211111.5023,429954.3764,206000833,7715
26394,현진빌라,12647.841,3744.595,182141.9443,471525.4969,229001812,31476
26395,신곡성원.현대.대우.극동아파트(마을),12704.293,3744.192,206311.3033,470761.8245,207511140,
26396,문산북중.문산고,12646.496,3751.738,180198.8504,484743.961,229001606,31720
26397,베이아파트,12656.408,3721.195,194698.777,428220.7802,225000326,26307
26398,왕곡동마을회관,12659.418,3720.698,199143.1807,427300.38,226000317,27307
26399,상갈역,12706.485,3715.699,209590.1273,418059.1618,228002101,47986
26400,주택앞,12701.239,3744.503,201824.0367,471336.167,207510450,
26401,봉우제,12645.311,3721.491,178313.933,428795.1771,224000808,25802
26402,봉가1리,12644.702,3712.746,177370.4264,412621.5936,233002889,
26403,근삼5리강촌마을회관앞,12722.128,3708.002,232770.1247,403879.116,228001503,47403
26404,원천교회,12648.525,3713.67,183029.6397,414317.8144,233002575,
26405,원풍정육점,12701.622,3716.868,202400.7648,420215.5574,202000155,3230
26406,성원아파트입구,12657.266,3724.225,195969.0798,433825.6536,209000358,10322
26407,돌바위집,12643.371,3739.922,175550.388,462897.6434,219000891,58099
26408,못골터널,12703.955,3754.523,205800.3065,489874.0075,215000386,16384
26409,삼환빌라,12706.029,3716.442,208915.0543,419431.6719,228003238,56283
26410,성산초등학교입구,12654.737,3733.192,192252.4129,450416.163,113000156,14247
26411,성도순복음교회,12652.991,3727.359,189667.7212,439628.5337,213000422,14258
26412,이주택지.상록.경남아파트,12706.65,3712.429,209842.1195,412010.8286,233002429,55305
26413,칠괴교차로,12704.998,3701.449,207414.4703,391698.5954,214002033,48895
26414,중앙하이츠아파트후문,12644.366,3741.947,177023.6699,466639.7799,219000742,20695
26415,대포서원입구,12637.463,3736.919,166840.7721,457371.7731,232000690,35626
26416,구검문소,12707.854,3738.553,211555.8886,460336.2723,222001579,49475
26417,수원아이파크5단지.곡정초등학교,12701.533,3714.423,202270.5533,415693.2583,201000477,2969
26418,안중오거리,12655.939,3659.302,193977.4314,387725.7222,214001428,48450
26419,광교체육센터.다산중학교,12703.102,3717.015,204587.1727,420488.142,203000403,4399
26420,성남고등학교,12708.898,3726.055,213128.6539,437220.1339,205000286,6256
26421,복지2리마을회관,12659.492,3745.636,199258.4784,473430.238,235001751,53772
26422,옥길중.버들초등학교,12649.648,3727.819,184739.1667,440487.0584,211000279,12436
26423,고양세무서,12646.185,3739.655,179687.431,462392.8395,219001004,58204
26424,햇빛마을23단지,12650.366,3737.442,185828.9075,458284.8926,218000966,57232
26425,구미공단,12822.701,3606.645,324109.414,291212.7421,355500170,
26426,남촌입구,12643.05,3725.556,174997.5967,436324.6528,165000157,39157
26427,초은고등학교(중),12639.365,3731.789,169605.0617,447872.0196,168001025,89025
26428,먹골마을.대장금가든,12704.019,3746.375,205904.7141,474800.6405,235001747,53897
26429,비전고교사거리,12706.329,3700.197,209390.9116,389385.7735,214001588,48629
26430,한맥중공업,12641.807,3709.017,173066.7613,405738.1832,233003043,
26431,혜성기계,12647.195,3717.772,181080.7096,421910.3109,217000724,18676
26432,주공9단지,12702.565,3712.762,203797.7279,412622.4035,233002349,55235
26433,기지리마을회관,12713.943,3754.904,220438.7856,490600.4788,236001344,41730
26434,양산시외버스터미널,12901.59,3520.143,384250.4728,206224.8645,388500190,
26435,자목마을입구.한양수자인파크원아파트,12656.869,3715.987,195373.8234,418587.1707,201000441,2937
26436,래미안101동,12706.576,3717.997,209720.0147,422309.5724,228003035,56110
26437,한국관광고등학교앞,12701.269,3704.286,201883.7785,396943.0374,214001806,48789
26438,하동,12646.623,3751.535,180383.5557,484367.6666,229002434,31105
26439,한울마을2단지,12644.289,3742.668,176915.2084,467972.3872,229001356,50001
26440,동우화이캠,12650.32,3658.907,185638.7722,387006.6285,214001564,48697
26441,전수2리.송도병원,12725.026,3729.973,236886.4449,444538.6052,240001242,46693
26442,목감푸르지오.중흥S클래스,12650.517,3722.541,186004.3115,430721.9093,224000054,25411
26443,덕고개길,12655.522,3713.986,193379.6808,414888.5844,233002465,55326
